Superlattice vectors (celldm1 units):
C -13.867919 14.249633 3.300000
C -15.016819 13.414631 3.300000
C -15.314183 16.239587 3.300000
C -16.463084 15.404586 3.300000
C -16.760448 18.229541 3.300000
C -17.909349 17.394540 3.300000
C -18.206713 20.219496 3.300000
C -19.355613 19.384495 3.300000
C -19.652977 22.209450 3.300000
C -20.801878 21.374449 3.300000
C -21.099242 24.199405 3.300000
C -22.248143 23.364403 3.300000
C -22.545507 26.189359 3.300000
C -23.694407 25.354358 3.300000
C -2.446483 -0.257525 3.300000
C -2.743847 2.567431 3.300000
C -3.892748 1.732430 3.300000
C -4.190112 4.557385 3.300000
C -5.339013 3.722384 3.300000
C -5.636377 6.547340 3.300000
C -6.785277 5.712338 3.300000
C -7.082641 8.537294 3.300000
C -8.231542 7.702293 3.300000
C -8.528906 10.527249 3.300000
C -9.677807 9.692247 3.300000
C -9.975171 12.517203 3.300000
C -11.124071 11.682202 3.300000
C -11.421435 14.507157 3.300000
C -12.570336 13.672156 3.300000
C -12.867700 16.497112 3.300000
C -14.016601 15.662111 3.300000
C -14.313965 18.487066 3.300000
C -15.462865 17.652065 3.300000
C -15.760229 20.477021 3.300000
C -16.909130 19.642019 3.300000
C -17.206494 22.466975 3.300000
C -18.355395 21.631974 3.300000
C -18.652758 24.456929 3.300000
C -19.801659 23.621928 3.300000
C -20.099023 26.446884 3.300000
C -21.247924 25.611883 3.300000
C -21.545288 28.436838 3.300000
C -22.694188 27.601837 3.300000
C -22.991552 30.426793 3.300000
C -2.892529 3.979909 3.300000
C -3.189893 6.804864 3.300000
C -4.338794 5.969863 3.300000
C -4.636158 8.794819 3.300000
C -5.785059 7.959818 3.300000
C -6.082423 10.784773 3.300000
C -7.231323 9.949772 3.300000
C -7.528687 12.774728 3.300000
C -8.677588 11.939726 3.300000
C -8.974952 14.764682 3.300000
C -10.123853 13.929681 3.300000
C -10.421216 16.754637 3.300000
C -11.570117 15.919635 3.300000
C -11.867481 18.744591 3.300000
C -13.016382 17.909590 3.300000
C -13.313746 20.734545 3.300000
C -14.462646 19.899544 3.300000
C -14.760010 22.724500 3.300000
C -15.908911 21.889498 3.300000
C -16.206275 24.714454 3.300000
C -17.355176 23.879453 3.300000
C -17.652540 26.704409 3.300000
C -18.801440 25.869407 3.300000
C -19.098804 28.694363 3.300000
C -20.247705 27.859362 3.300000
C -20.545069 30.684317 3.300000
C -21.693970 29.849316 3.300000
C -23.140234 31.839270 3.300000
C -3.338575 8.217342 3.300000
C -3.635939 11.042298 3.300000
C -4.784840 10.207297 3.300000
C -5.082204 13.032252 3.300000
C -6.231104 12.197251 3.300000
C -6.528468 15.022207 3.300000
C -7.677369 14.187206 3.300000
C -7.974733 17.012161 3.300000
C -9.123634 16.177160 3.300000
C -9.420998 19.002116 3.300000
C -10.569898 18.167114 3.300000
C -10.867262 20.992070 3.300000
C -12.016163 20.157069 3.300000
C -12.313527 22.982024 3.300000
C -13.462428 22.147023 3.300000
C -13.759792 24.971979 3.300000
C -14.908692 24.136978 3.300000
C -15.206056 26.961933 3.300000
C -16.354957 26.126932 3.300000
C -17.801222 28.116886 3.300000
C -19.247486 30.106841 3.300000
C -3.784621 12.454776 3.300000
C -4.081985 15.279732 3.300000
C -5.230886 14.444730 3.300000
C -5.528250 17.269686 3.300000
C -6.677150 16.434685 3.300000
C -6.974514 19.259640 3.300000
C -8.123415 18.424639 3.300000
C -8.420779 21.249595 3.300000
C -9.569680 20.414593 3.300000
C -9.867044 23.239549 3.300000
C -11.015944 22.404548 3.300000
C -11.313308 25.229504 3.300000
C -12.462209 24.394502 3.300000
C -13.908474 26.384457 3.300000
C -3.081766 17.527211 3.300000
C -4.230667 16.692209 3.300000
C -4.528031 19.517165 3.300000
C -5.676932 18.682164 3.300000
C -5.974296 21.507119 3.300000
C -7.123196 20.672118 3.300000
C -7.420560 23.497074 3.300000
C -8.569461 22.662073 3.300000
C -10.015726 24.652027 3.300000
C -3.230448 18.939689 3.300000
C -3.527812 21.764644 3.300000
C -4.676713 20.929643 3.300000
C -6.122978 22.919597 3.300000
Number of points in layer 2: 182

Total number of atoms: 364
