Superlattice vectors (celldm1 units):
S -3.16241400000 -34.69059076165 3.10314865000
S 28.46172600000 -83.98774604933 5.31045680000
S 28.46172600000 -83.98774604933 3.10314865000
S 26.88051900000 -81.24901520001 5.31045680000
S 26.88051900000 -81.24901520001 3.10314865000
Mo 25.29931200000 -82.16192547947 4.20680272500
S 25.29931200000 -78.51028435070 5.31045680000
S 25.29931200000 -78.51028435070 3.10314865000
Mo 23.71810500000 -79.42319463015 4.20680272500
S 23.71810500000 -75.77155350138 5.31045680000
S 23.71810500000 -75.77155350138 3.10314865000
Mo 22.13689800000 -76.68446378084 4.20680272500
S 22.13689800000 -73.03282265207 5.31045680000
S 22.13689800000 -73.03282265207 3.10314865000
Mo 20.55569100000 -73.94573293152 4.20680272500
S 20.55569100000 -70.29409180275 5.31045680000
S 20.55569100000 -70.29409180275 3.10314865000
Mo 18.97448400000 -71.20700208221 4.20680272500
S 18.97448400000 -67.55536095344 5.31045680000
S 18.97448400000 -67.55536095344 3.10314865000
Mo 17.39327700000 -68.46827123289 4.20680272500
S 17.39327700000 -64.81663010412 5.31045680000
S 17.39327700000 -64.81663010412 3.10314865000
Mo 15.81207000000 -65.72954038357 4.20680272500
S 15.81207000000 -62.07789925481 5.31045680000
S 15.81207000000 -62.07789925481 3.10314865000
Mo 14.23086300000 -62.99080953426 4.20680272500
S 14.23086300000 -59.33916840549 5.31045680000
S 14.23086300000 -59.33916840549 3.10314865000
Mo 12.64965600000 -60.25207868494 4.20680272500
S 12.64965600000 -56.60043755617 5.31045680000
S 12.64965600000 -56.60043755617 3.10314865000
Mo 11.06844900000 -57.51334783563 4.20680272500
S 11.06844900000 -53.86170670686 5.31045680000
S 11.06844900000 -53.86170670686 3.10314865000
Mo 9.48724200000 -54.77461698631 4.20680272500
S 9.48724200000 -51.12297585754 5.31045680000
S 9.48724200000 -51.12297585754 3.10314865000
Mo 7.90603500000 -52.03588613700 4.20680272500
S 7.90603500000 -48.38424500823 5.31045680000
S 7.90603500000 -48.38424500823 3.10314865000
Mo 6.32482800000 -49.29715528768 4.20680272500
S 6.32482800000 -45.64551415891 5.31045680000
S 6.32482800000 -45.64551415891 3.10314865000
Mo 4.74362100000 -46.55842443837 4.20680272500
S 4.74362100000 -42.90678330960 5.31045680000
S 4.74362100000 -42.90678330960 3.10314865000
Mo 3.16241400000 -43.81969358905 4.20680272500
S 3.16241400000 -40.16805246028 5.31045680000
S 3.16241400000 -40.16805246028 3.10314865000
Mo 1.58120700000 -41.08096273973 4.20680272500
S 1.58120700000 -37.42932161096 5.31045680000
S 1.58120700000 -37.42932161096 3.10314865000
Mo 0.00000000000 -38.34223189042 4.20680272500
S 0.00000000000 -34.69059076165 5.31045680000
S 0.00000000000 -34.69059076165 3.10314865000
Mo -1.58120700000 -35.60350104110 4.20680272500
S -1.58120700000 -31.95185991233 5.31045680000
S -1.58120700000 -31.95185991233 3.10314865000
Mo -3.16241400000 -32.86477019179 4.20680272500
S -3.16241400000 -29.21312906302 5.31045680000
S -3.16241400000 -29.21312906302 3.10314865000
S 33.20534700000 -86.72647689865 5.31045680000
S 33.20534700000 -86.72647689865 3.10314865000
S 31.62414000000 -83.98774604933 5.31045680000
S 31.62414000000 -83.98774604933 3.10314865000
Mo 30.04293300000 -84.90065632878 4.20680272500
S 30.04293300000 -81.24901520001 5.31045680000
S 30.04293300000 -81.24901520001 3.10314865000
Mo 28.46172600000 -82.16192547947 4.20680272500
S 28.46172600000 -78.51028435070 5.31045680000
S 28.46172600000 -78.51028435070 3.10314865000
Mo 26.88051900000 -79.42319463015 4.20680272500
S 26.88051900000 -75.77155350138 5.31045680000
S 26.88051900000 -75.77155350138 3.10314865000
Mo 25.29931200000 -76.68446378084 4.20680272500
S 25.29931200000 -73.03282265207 5.31045680000
S 25.29931200000 -73.03282265207 3.10314865000
Mo 23.71810500000 -73.94573293152 4.20680272500
S 23.71810500000 -70.29409180275 5.31045680000
S 23.71810500000 -70.29409180275 3.10314865000
Mo 22.13689800000 -71.20700208221 4.20680272500
S 22.13689800000 -67.55536095344 5.31045680000
S 22.13689800000 -67.55536095344 3.10314865000
Mo 20.55569100000 -68.46827123289 4.20680272500
S 20.55569100000 -64.81663010412 5.31045680000
S 20.55569100000 -64.81663010412 3.10314865000
Mo 18.97448400000 -65.72954038357 4.20680272500
S 18.97448400000 -62.07789925481 5.31045680000
S 18.97448400000 -62.07789925481 3.10314865000
Mo 17.39327700000 -62.99080953426 4.20680272500
S 17.39327700000 -59.33916840549 5.31045680000
S 17.39327700000 -59.33916840549 3.10314865000
Mo 15.81207000000 -60.25207868494 4.20680272500
S 15.81207000000 -56.60043755617 5.31045680000
S 15.81207000000 -56.60043755617 3.10314865000
Mo 14.23086300000 -57.51334783563 4.20680272500
S 14.23086300000 -53.86170670686 5.31045680000
S 14.23086300000 -53.86170670686 3.10314865000
Mo 12.64965600000 -54.77461698631 4.20680272500
S 12.64965600000 -51.12297585754 5.31045680000
S 12.64965600000 -51.12297585754 3.10314865000
Mo 11.06844900000 -52.03588613700 4.20680272500
S 11.06844900000 -48.38424500823 5.31045680000
S 11.06844900000 -48.38424500823 3.10314865000
Mo 9.48724200000 -49.29715528768 4.20680272500
S 9.48724200000 -45.64551415891 5.31045680000
S 9.48724200000 -45.64551415891 3.10314865000
Mo 7.90603500000 -46.55842443837 4.20680272500
S 7.90603500000 -42.90678330960 5.31045680000
S 7.90603500000 -42.90678330960 3.10314865000
Mo 6.32482800000 -43.81969358905 4.20680272500
S 6.32482800000 -40.16805246028 5.31045680000
S 6.32482800000 -40.16805246028 3.10314865000
Mo 4.74362100000 -41.08096273973 4.20680272500
S 4.74362100000 -37.42932161096 5.31045680000
S 4.74362100000 -37.42932161096 3.10314865000
Mo 3.16241400000 -38.34223189042 4.20680272500
S 3.16241400000 -34.69059076165 5.31045680000
S 3.16241400000 -34.69059076165 3.10314865000
Mo 1.58120700000 -35.60350104110 4.20680272500
S 1.58120700000 -31.95185991233 5.31045680000
S 1.58120700000 -31.95185991233 3.10314865000
Mo 0.00000000000 -32.86477019179 4.20680272500
S 0.00000000000 -29.21312906302 5.31045680000
S 0.00000000000 -29.21312906302 3.10314865000
Mo -1.58120700000 -30.12603934247 4.20680272500
S -1.58120700000 -26.47439821370 5.31045680000
S -1.58120700000 -26.47439821370 3.10314865000
Mo -3.16241400000 -27.38730849316 4.20680272500
S -3.16241400000 -23.73566736439 5.31045680000
S -3.16241400000 -23.73566736439 3.10314865000
S 37.94896800000 -89.46520774796 5.31045680000
S 37.94896800000 -89.46520774796 3.10314865000
S 36.36776100000 -86.72647689865 5.31045680000
S 36.36776100000 -86.72647689865 3.10314865000
Mo 34.78655400000 -87.63938717810 4.20680272500
S 34.78655400000 -83.98774604933 5.31045680000
S 34.78655400000 -83.98774604933 3.10314865000
Mo 33.20534700000 -84.90065632878 4.20680272500
S 33.20534700000 -81.24901520001 5.31045680000
S 33.20534700000 -81.24901520001 3.10314865000
Mo 31.62414000000 -82.16192547947 4.20680272500
S 31.62414000000 -78.51028435070 5.31045680000
S 31.62414000000 -78.51028435070 3.10314865000
Mo 30.04293300000 -79.42319463015 4.20680272500
S 30.04293300000 -75.77155350138 5.31045680000
S 30.04293300000 -75.77155350138 3.10314865000
Mo 28.46172600000 -76.68446378084 4.20680272500
S 28.46172600000 -73.03282265207 5.31045680000
S 28.46172600000 -73.03282265207 3.10314865000
Mo 26.88051900000 -73.94573293152 4.20680272500
S 26.88051900000 -70.29409180275 5.31045680000
S 26.88051900000 -70.29409180275 3.10314865000
Mo 25.29931200000 -71.20700208221 4.20680272500
S 25.29931200000 -67.55536095344 5.31045680000
S 25.29931200000 -67.55536095344 3.10314865000
Mo 23.71810500000 -68.46827123289 4.20680272500
S 23.71810500000 -64.81663010412 5.31045680000
S 23.71810500000 -64.81663010412 3.10314865000
Mo 22.13689800000 -65.72954038357 4.20680272500
S 22.13689800000 -62.07789925481 5.31045680000
S 22.13689800000 -62.07789925481 3.10314865000
Mo 20.55569100000 -62.99080953426 4.20680272500
S 20.55569100000 -59.33916840549 5.31045680000
S 20.55569100000 -59.33916840549 3.10314865000
Mo 18.97448400000 -60.25207868494 4.20680272500
S 18.97448400000 -56.60043755617 5.31045680000
S 18.97448400000 -56.60043755617 3.10314865000
Mo 17.39327700000 -57.51334783563 4.20680272500
S 17.39327700000 -53.86170670686 5.31045680000
S 17.39327700000 -53.86170670686 3.10314865000
Mo 15.81207000000 -54.77461698631 4.20680272500
S 15.81207000000 -51.12297585754 5.31045680000
S 15.81207000000 -51.12297585754 3.10314865000
Mo 14.23086300000 -52.03588613700 4.20680272500
S 14.23086300000 -48.38424500823 5.31045680000
S 14.23086300000 -48.38424500823 3.10314865000
Mo 12.64965600000 -49.29715528768 4.20680272500
S 12.64965600000 -45.64551415891 5.31045680000
S 12.64965600000 -45.64551415891 3.10314865000
Mo 11.06844900000 -46.55842443837 4.20680272500
S 11.06844900000 -42.90678330960 5.31045680000
S 11.06844900000 -42.90678330960 3.10314865000
Mo 9.48724200000 -43.81969358905 4.20680272500
S 9.48724200000 -40.16805246028 5.31045680000
S 9.48724200000 -40.16805246028 3.10314865000
Mo 7.90603500000 -41.08096273973 4.20680272500
S 7.90603500000 -37.42932161096 5.31045680000
S 7.90603500000 -37.42932161096 3.10314865000
Mo 6.32482800000 -38.34223189042 4.20680272500
S 6.32482800000 -34.69059076165 5.31045680000
S 6.32482800000 -34.69059076165 3.10314865000
Mo 4.74362100000 -35.60350104110 4.20680272500
S 4.74362100000 -31.95185991233 5.31045680000
S 4.74362100000 -31.95185991233 3.10314865000
Mo 3.16241400000 -32.86477019179 4.20680272500
S 3.16241400000 -29.21312906302 5.31045680000
S 3.16241400000 -29.21312906302 3.10314865000
Mo 1.58120700000 -30.12603934247 4.20680272500
S 1.58120700000 -26.47439821370 5.31045680000
S 1.58120700000 -26.47439821370 3.10314865000
Mo 0.00000000000 -27.38730849316 4.20680272500
S 0.00000000000 -23.73566736439 5.31045680000
S 0.00000000000 -23.73566736439 3.10314865000
Mo -1.58120700000 -24.64857764384 4.20680272500
S -1.58120700000 -20.99693651507 5.31045680000
S -1.58120700000 -20.99693651507 3.10314865000
Mo -3.16241400000 -21.90984679452 4.20680272500
S -3.16241400000 -18.25820566576 5.31045680000
S -3.16241400000 -18.25820566576 3.10314865000
S 42.69258900000 -92.20393859728 5.31045680000
S 42.69258900000 -92.20393859728 3.10314865000
S 41.11138200000 -89.46520774796 5.31045680000
S 41.11138200000 -89.46520774796 3.10314865000
Mo 39.53017500000 -90.37811802741 4.20680272500
S 39.53017500000 -86.72647689865 5.31045680000
S 39.53017500000 -86.72647689865 3.10314865000
Mo 37.94896800000 -87.63938717810 4.20680272500
S 37.94896800000 -83.98774604933 5.31045680000
S 37.94896800000 -83.98774604933 3.10314865000
Mo 36.36776100000 -84.90065632878 4.20680272500
S 36.36776100000 -81.24901520001 5.31045680000
S 36.36776100000 -81.24901520001 3.10314865000
Mo 34.78655400000 -82.16192547947 4.20680272500
S 34.78655400000 -78.51028435070 5.31045680000
S 34.78655400000 -78.51028435070 3.10314865000
Mo 33.20534700000 -79.42319463015 4.20680272500
S 33.20534700000 -75.77155350138 5.31045680000
S 33.20534700000 -75.77155350138 3.10314865000
Mo 31.62414000000 -76.68446378084 4.20680272500
S 31.62414000000 -73.03282265207 5.31045680000
S 31.62414000000 -73.03282265207 3.10314865000
Mo 30.04293300000 -73.94573293152 4.20680272500
S 30.04293300000 -70.29409180275 5.31045680000
S 30.04293300000 -70.29409180275 3.10314865000
Mo 28.46172600000 -71.20700208221 4.20680272500
S 28.46172600000 -67.55536095344 5.31045680000
S 28.46172600000 -67.55536095344 3.10314865000
Mo 26.88051900000 -68.46827123289 4.20680272500
S 26.88051900000 -64.81663010412 5.31045680000
S 26.88051900000 -64.81663010412 3.10314865000
Mo 25.29931200000 -65.72954038357 4.20680272500
S 25.29931200000 -62.07789925481 5.31045680000
S 25.29931200000 -62.07789925481 3.10314865000
Mo 23.71810500000 -62.99080953426 4.20680272500
S 23.71810500000 -59.33916840549 5.31045680000
S 23.71810500000 -59.33916840549 3.10314865000
Mo 22.13689800000 -60.25207868494 4.20680272500
S 22.13689800000 -56.60043755617 5.31045680000
S 22.13689800000 -56.60043755617 3.10314865000
Mo 20.55569100000 -57.51334783563 4.20680272500
S 20.55569100000 -53.86170670686 5.31045680000
S 20.55569100000 -53.86170670686 3.10314865000
Mo 18.97448400000 -54.77461698631 4.20680272500
S 18.97448400000 -51.12297585754 5.31045680000
S 18.97448400000 -51.12297585754 3.10314865000
Mo 17.39327700000 -52.03588613700 4.20680272500
S 17.39327700000 -48.38424500823 5.31045680000
S 17.39327700000 -48.38424500823 3.10314865000
Mo 15.81207000000 -49.29715528768 4.20680272500
S 15.81207000000 -45.64551415891 5.31045680000
S 15.81207000000 -45.64551415891 3.10314865000
Mo 14.23086300000 -46.55842443837 4.20680272500
S 14.23086300000 -42.90678330960 5.31045680000
S 14.23086300000 -42.90678330960 3.10314865000
Mo 12.64965600000 -43.81969358905 4.20680272500
S 12.64965600000 -40.16805246028 5.31045680000
S 12.64965600000 -40.16805246028 3.10314865000
Mo 11.06844900000 -41.08096273973 4.20680272500
S 11.06844900000 -37.42932161096 5.31045680000
S 11.06844900000 -37.42932161096 3.10314865000
Mo 9.48724200000 -38.34223189042 4.20680272500
S 9.48724200000 -34.69059076165 5.31045680000
S 9.48724200000 -34.69059076165 3.10314865000
Mo 7.90603500000 -35.60350104110 4.20680272500
S 7.90603500000 -31.95185991233 5.31045680000
S 7.90603500000 -31.95185991233 3.10314865000
Mo 6.32482800000 -32.86477019179 4.20680272500
S 6.32482800000 -29.21312906302 5.31045680000
S 6.32482800000 -29.21312906302 3.10314865000
Mo 4.74362100000 -30.12603934247 4.20680272500
S 4.74362100000 -26.47439821370 5.31045680000
S 4.74362100000 -26.47439821370 3.10314865000
Mo 3.16241400000 -27.38730849316 4.20680272500
S 3.16241400000 -23.73566736439 5.31045680000
S 3.16241400000 -23.73566736439 3.10314865000
Mo 1.58120700000 -24.64857764384 4.20680272500
S 1.58120700000 -20.99693651507 5.31045680000
S 1.58120700000 -20.99693651507 3.10314865000
Mo 0.00000000000 -21.90984679452 4.20680272500
S 0.00000000000 -18.25820566576 5.31045680000
S 0.00000000000 -18.25820566576 3.10314865000
Mo -1.58120700000 -19.17111594521 4.20680272500
S -1.58120700000 -15.51947481644 5.31045680000
S -1.58120700000 -15.51947481644 3.10314865000
S 47.43621000000 -94.94266944659 5.31045680000
S 47.43621000000 -94.94266944659 3.10314865000
S 45.85500300000 -92.20393859728 5.31045680000
S 45.85500300000 -92.20393859728 3.10314865000
Mo 44.27379600000 -93.11684887673 4.20680272500
S 44.27379600000 -89.46520774796 5.31045680000
S 44.27379600000 -89.46520774796 3.10314865000
Mo 42.69258900000 -90.37811802741 4.20680272500
S 42.69258900000 -86.72647689865 5.31045680000
S 42.69258900000 -86.72647689865 3.10314865000
Mo 41.11138200000 -87.63938717810 4.20680272500
S 41.11138200000 -83.98774604933 5.31045680000
S 41.11138200000 -83.98774604933 3.10314865000
Mo 39.53017500000 -84.90065632878 4.20680272500
S 39.53017500000 -81.24901520001 5.31045680000
S 39.53017500000 -81.24901520001 3.10314865000
Mo 37.94896800000 -82.16192547947 4.20680272500
S 37.94896800000 -78.51028435070 5.31045680000
S 37.94896800000 -78.51028435070 3.10314865000
Mo 36.36776100000 -79.42319463015 4.20680272500
S 36.36776100000 -75.77155350138 5.31045680000
S 36.36776100000 -75.77155350138 3.10314865000
Mo 34.78655400000 -76.68446378084 4.20680272500
S 34.78655400000 -73.03282265207 5.31045680000
S 34.78655400000 -73.03282265207 3.10314865000
Mo 33.20534700000 -73.94573293152 4.20680272500
S 33.20534700000 -70.29409180275 5.31045680000
S 33.20534700000 -70.29409180275 3.10314865000
Mo 31.62414000000 -71.20700208221 4.20680272500
S 31.62414000000 -67.55536095344 5.31045680000
S 31.62414000000 -67.55536095344 3.10314865000
Mo 30.04293300000 -68.46827123289 4.20680272500
S 30.04293300000 -64.81663010412 5.31045680000
S 30.04293300000 -64.81663010412 3.10314865000
Mo 28.46172600000 -65.72954038357 4.20680272500
S 28.46172600000 -62.07789925481 5.31045680000
S 28.46172600000 -62.07789925481 3.10314865000
Mo 26.88051900000 -62.99080953426 4.20680272500
S 26.88051900000 -59.33916840549 5.31045680000
S 26.88051900000 -59.33916840549 3.10314865000
Mo 25.29931200000 -60.25207868494 4.20680272500
S 25.29931200000 -56.60043755617 5.31045680000
S 25.29931200000 -56.60043755617 3.10314865000
Mo 23.71810500000 -57.51334783563 4.20680272500
S 23.71810500000 -53.86170670686 5.31045680000
S 23.71810500000 -53.86170670686 3.10314865000
Mo 22.13689800000 -54.77461698631 4.20680272500
S 22.13689800000 -51.12297585754 5.31045680000
S 22.13689800000 -51.12297585754 3.10314865000
Mo 20.55569100000 -52.03588613700 4.20680272500
S 20.55569100000 -48.38424500823 5.31045680000
S 20.55569100000 -48.38424500823 3.10314865000
Mo 18.97448400000 -49.29715528768 4.20680272500
S 18.97448400000 -45.64551415891 5.31045680000
S 18.97448400000 -45.64551415891 3.10314865000
Mo 17.39327700000 -46.55842443837 4.20680272500
S 17.39327700000 -42.90678330960 5.31045680000
S 17.39327700000 -42.90678330960 3.10314865000
Mo 15.81207000000 -43.81969358905 4.20680272500
S 15.81207000000 -40.16805246028 5.31045680000
S 15.81207000000 -40.16805246028 3.10314865000
Mo 14.23086300000 -41.08096273973 4.20680272500
S 14.23086300000 -37.42932161096 5.31045680000
S 14.23086300000 -37.42932161096 3.10314865000
Mo 12.64965600000 -38.34223189042 4.20680272500
S 12.64965600000 -34.69059076165 5.31045680000
S 12.64965600000 -34.69059076165 3.10314865000
Mo 11.06844900000 -35.60350104110 4.20680272500
S 11.06844900000 -31.95185991233 5.31045680000
S 11.06844900000 -31.95185991233 3.10314865000
Mo 9.48724200000 -32.86477019179 4.20680272500
S 9.48724200000 -29.21312906302 5.31045680000
S 9.48724200000 -29.21312906302 3.10314865000
Mo 7.90603500000 -30.12603934247 4.20680272500
S 7.90603500000 -26.47439821370 5.31045680000
S 7.90603500000 -26.47439821370 3.10314865000
Mo 6.32482800000 -27.38730849316 4.20680272500
S 6.32482800000 -23.73566736439 5.31045680000
S 6.32482800000 -23.73566736439 3.10314865000
Mo 4.74362100000 -24.64857764384 4.20680272500
S 4.74362100000 -20.99693651507 5.31045680000
S 4.74362100000 -20.99693651507 3.10314865000
Mo 3.16241400000 -21.90984679452 4.20680272500
S 3.16241400000 -18.25820566576 5.31045680000
S 3.16241400000 -18.25820566576 3.10314865000
Mo 1.58120700000 -19.17111594521 4.20680272500
S 1.58120700000 -15.51947481644 5.31045680000
S 1.58120700000 -15.51947481644 3.10314865000
Mo 0.00000000000 -16.43238509589 4.20680272500
S 0.00000000000 -12.78074396712 5.31045680000
S 0.00000000000 -12.78074396712 3.10314865000
Mo -1.58120700000 -13.69365424658 4.20680272500
S -1.58120700000 -10.04201311781 5.31045680000
S -1.58120700000 -10.04201311781 3.10314865000
Mo 49.01741700000 -95.85557972605 4.20680272500
S 49.01741700000 -92.20393859728 5.31045680000
S 49.01741700000 -92.20393859728 3.10314865000
Mo 47.43621000000 -93.11684887673 4.20680272500
S 47.43621000000 -89.46520774796 5.31045680000
S 47.43621000000 -89.46520774796 3.10314865000
Mo 45.85500300000 -90.37811802741 4.20680272500
S 45.85500300000 -86.72647689865 5.31045680000
