
 546 atoms
 6 atom types

 0.000000 29.724963 xlo xhi
 0.000000 25.742573 ylo yhi
 0.000000 100.000000 zlo zhi
 14.862482 0.000000  0.000000 xy xz yz

 Masses 
 
1 95.940000 
2 32.066000 
3 32.066000 
4 95.940000 
5 32.066000 
6 32.066000 

 Atoms 
 
1 2 13.065816 25.836688 4.344422
2 3 13.065816 25.836688 7.434644
3 2 15.842306 27.251088 4.344422
4 3 15.842306 27.251088 7.434644
5 2 10.126003 21.310551 4.344422
6 3 10.126003 21.310551 7.434644
7 2 12.902493 22.724951 4.344422
8 3 12.902493 22.724951 7.434644
9 1 12.085874 24.327967 5.889533
10 2 15.678997 24.139377 4.344422
11 3 15.678997 24.139377 7.434644
12 1 14.862378 25.742393 5.889533
13 2 18.455472 25.553803 4.344422
14 3 18.455472 25.553803 7.434644
15 1 17.638868 27.156793 5.889533
16 2 21.231962 26.968203 4.344422
17 3 21.231962 26.968203 7.434644
18 2 24.008438 28.382628 4.344422
19 3 24.008438 28.382628 7.434644
20 2 7.186218 16.784415 4.344422
21 3 7.186218 16.784415 7.434644
22 2 9.962679 18.198815 4.344422
23 3 9.962679 18.198815 7.434644
24 1 9.146060 19.801831 5.889533
25 2 12.739183 19.613241 4.344422
26 3 12.739183 19.613241 7.434644
27 1 11.922564 21.216256 5.889533
28 2 15.515659 21.027666 4.344422
29 3 15.515659 21.027666 7.434644
30 1 14.699054 22.630656 5.889533
31 2 18.292149 22.442066 4.344422
32 3 18.292149 22.442066 7.434644
33 1 17.475530 24.045082 5.889533
34 2 21.068624 23.856492 4.344422
35 3 21.068624 23.856492 7.434644
36 1 20.252034 25.459508 5.889533
37 2 23.845129 25.270918 4.344422
38 3 23.845129 25.270918 7.434644
39 1 23.028495 26.873908 5.889533
40 2 26.621618 26.685318 4.344422
41 3 26.621618 26.685318 7.434644
42 1 25.804999 28.288333 5.889533
43 2 29.398094 28.099743 4.344422
44 3 29.398094 28.099743 7.434644
45 2 4.246405 12.258279 4.344422
46 3 4.246405 12.258279 7.434644
47 2 7.022880 13.672704 4.344422
48 3 7.022880 13.672704 7.434644
49 1 6.206276 15.275694 5.889533
50 2 9.799370 15.087104 4.344422
51 3 9.799370 15.087104 7.434644
52 1 8.982751 16.690120 5.889533
53 2 12.575845 16.501530 4.344422
54 3 12.575845 16.501530 7.434644
55 1 11.759255 18.104546 5.889533
56 2 15.352350 17.915956 4.344422
57 3 15.352350 17.915956 7.434644
58 1 14.535716 19.518946 5.889533
59 2 18.128840 19.330356 4.344422
60 3 18.128840 19.330356 7.434644
61 1 17.312221 20.933371 5.889533
62 2 20.905315 20.744781 4.344422
63 3 20.905315 20.744781 7.434644
64 1 20.088681 22.347771 5.889533
65 2 23.681819 22.159207 4.344422
66 3 23.681819 22.159207 7.434644
67 1 22.865186 23.762197 5.889533
68 2 26.458280 23.573607 4.344422
69 3 26.458280 23.573607 7.434644
70 1 25.641690 25.176623 5.889533
71 2 29.234785 24.988032 4.344422
72 3 29.234785 24.988032 7.434644
73 1 28.418151 26.591022 5.889533
74 2 32.011245 26.402432 4.344422
75 3 32.011245 26.402432 7.434644
76 1 31.194656 28.005448 5.889533
77 2 34.787750 27.816858 4.344422
78 3 34.787750 27.816858 7.434644
79 2 4.083066 9.146568 4.344422
80 3 4.083066 9.146568 7.434644
81 1 3.266462 10.749558 5.889533
82 2 6.859556 10.560968 4.344422
83 3 6.859556 10.560968 7.434644
84 1 6.042937 12.163984 5.889533
85 2 9.636031 11.975393 4.344422
86 3 9.636031 11.975393 7.434644
87 1 8.819442 13.578409 5.889533
88 2 12.412536 13.389819 4.344422
89 3 12.412536 13.389819 7.434644
90 1 11.595902 14.992809 5.889533
91 2 15.189026 14.804219 4.344422
92 3 15.189026 14.804219 7.434644
93 1 14.372407 16.407235 5.889533
94 2 17.965501 16.218645 4.344422
95 3 17.965501 16.218645 7.434644
96 1 17.148911 17.821661 5.889533
97 2 20.742006 17.633070 4.344422
98 3 20.742006 17.633070 7.434644
99 1 19.925372 19.236060 5.889533
100 2 23.518466 19.047470 4.344422
101 3 23.518466 19.047470 7.434644
102 1 22.701877 20.650486 5.889533
103 2 26.294971 20.461896 4.344422
104 3 26.294971 20.461896 7.434644
105 1 25.478352 22.064912 5.889533
106 2 29.071446 21.876322 4.344422
107 3 29.071446 21.876322 7.434644
108 1 28.254842 23.479312 5.889533
109 2 31.847936 23.290722 4.344422
110 3 31.847936 23.290722 7.434644
111 1 31.031317 24.893737 5.889533
112 2 34.624441 24.705147 4.344422
113 3 34.624441 24.705147 7.434644
114 1 33.807807 26.308137 5.889533
115 2 37.400916 26.119573 4.344422
116 3 37.400916 26.119573 7.434644
117 1 36.584312 27.722563 5.889533
118 2 40.177406 27.533973 4.344422
119 3 40.177406 27.533973 7.434644
120 2 1.143252 4.620431 4.344422
121 3 1.143252 4.620431 7.434644
122 2 3.919757 6.034857 4.344422
123 3 3.919757 6.034857 7.434644
124 1 3.103123 7.637847 5.889533
125 2 6.696217 7.449257 4.344422
126 3 6.696217 7.449257 7.434644
127 1 5.879628 9.052273 5.889533
128 2 9.472722 8.863683 4.344422
129 3 9.472722 8.863683 7.434644
130 1 8.656088 10.466673 5.889533
131 2 12.249212 10.278083 4.344422
132 3 12.249212 10.278083 7.434644
133 1 11.432593 11.881098 5.889533
134 2 15.025687 11.692508 4.344422
135 3 15.025687 11.692508 7.434644
136 1 14.209098 13.295524 5.889533
137 2 17.802192 13.106934 4.344422
138 3 17.802192 13.106934 7.434644
139 1 16.985558 14.709924 5.889533
140 2 20.578652 14.521334 4.344422
141 3 20.578652 14.521334 7.434644
142 1 19.762063 16.124350 5.889533
143 2 23.355157 15.935760 4.344422
144 3 23.355157 15.935760 7.434644
145 1 22.538538 17.538775 5.889533
146 2 26.131662 17.350185 4.344422
147 3 26.131662 17.350185 7.434644
148 1 25.315028 18.953175 5.889533
149 2 28.908122 18.764585 4.344422
150 3 28.908122 18.764585 7.434644
151 1 28.091533 20.367601 5.889533
152 2 31.684627 20.179011 4.344422
153 3 31.684627 20.179011 7.434644
154 1 30.868008 21.782027 5.889533
155 2 34.461102 21.593437 4.344422
156 3 34.461102 21.593437 7.434644
157 1 33.644498 23.196427 5.889533
158 2 37.237592 23.007837 4.344422
159 3 37.237592 23.007837 7.434644
160 1 36.420973 24.610852 5.889533
161 2 40.014067 24.422262 4.344422
162 3 40.014067 24.422262 7.434644
163 1 39.197478 26.025278 5.889533
164 1 41.973938 27.439678 5.889533
165 1 0.163309 3.111711 5.889533
166 2 3.756433 2.923121 4.344422
167 3 3.756433 2.923121 7.434644
168 1 2.939814 4.526136 5.889533
169 2 6.532908 4.337546 4.344422
170 3 6.532908 4.337546 7.434644
171 1 5.716319 5.940562 5.889533
172 2 9.309413 5.751972 4.344422
173 3 9.309413 5.751972 7.434644
174 1 8.492779 7.354962 5.889533
175 2 12.085873 7.166372 4.344422
176 3 12.085873 7.166372 7.434644
177 1 11.269284 8.769388 5.889533
178 2 14.862378 8.580798 4.344422
179 3 14.862378 8.580798 7.434644
180 1 14.045744 10.183788 5.889533
181 2 17.638853 9.995223 4.344422
182 3 17.638853 9.995223 7.434644
183 1 16.822249 11.598213 5.889533
184 2 20.415343 11.409623 4.344422
185 3 20.415343 11.409623 7.434644
186 1 19.598724 13.012639 5.889533
187 2 23.191848 12.824049 4.344422
188 3 23.191848 12.824049 7.434644
189 1 22.375214 14.427039 5.889533
190 2 25.968308 14.238449 4.344422
191 3 25.968308 14.238449 7.434644
192 1 25.151719 15.841465 5.889533
193 2 28.744813 15.652874 4.344422
194 3 28.744813 15.652874 7.434644
195 1 27.928194 17.255890 5.889533
196 2 31.521288 17.067300 4.344422
197 3 31.521288 17.067300 7.434644
198 1 30.704684 18.670290 5.889533
199 2 34.297778 18.481700 4.344422
200 3 34.297778 18.481700 7.434644
201 1 33.481159 20.084716 5.889533
202 2 37.074283 19.896126 4.344422
203 3 37.074283 19.896126 7.434644
204 1 36.257664 21.499142 5.889533
205 1 39.034154 22.913541 5.889533
206 1 5.552965 2.828826 5.889533
207 1 8.329470 4.243251 5.889533
208 2 11.922564 4.054661 4.344422
209 3 11.922564 4.054661 7.434644
210 1 11.105945 5.657677 5.889533
211 2 14.699069 5.469087 4.344422
212 3 14.699069 5.469087 7.434644
213 1 13.882435 7.072077 5.889533
214 2 17.475529 6.883487 4.344422
215 3 17.475529 6.883487 7.434644
216 1 16.658910 8.486503 5.889533
217 2 20.252034 8.297912 4.344422
218 3 20.252034 8.297912 7.434644
219 1 19.435415 9.900928 5.889533
220 2 23.028509 9.712338 4.344422
221 3 23.028509 9.712338 7.434644
222 1 22.211905 11.315328 5.889533
223 2 25.804999 11.126738 4.344422
224 3 25.804999 11.126738 7.434644
225 1 24.988380 12.729754 5.889533
226 2 28.581474 12.541164 4.344422
227 3 28.581474 12.541164 7.434644
228 1 27.764870 14.144154 5.889533
229 2 31.357979 13.955589 4.344422
230 3 31.357979 13.955589 7.434644
231 1 30.541345 15.558579 5.889533
232 2 34.134469 15.369989 4.344422
233 3 34.134469 15.369989 7.434644
234 1 33.317850 16.973005 5.889533
235 1 36.094340 18.387405 5.889533
236 1 13.719126 3.960366 5.889533
237 2 17.312220 3.771776 4.344422
238 3 17.312220 3.771776 7.434644
239 1 16.495601 5.374792 5.889533
240 2 20.088695 5.186202 4.344422
241 3 20.088695 5.186202 7.434644
242 1 19.272091 6.789192 5.889533
243 2 22.865185 6.600602 4.344422
244 3 22.865185 6.600602 7.434644
245 1 22.048566 8.203617 5.889533
246 2 25.641690 8.015027 4.344422
247 3 25.641690 8.015027 7.434644
248 1 24.825071 9.618043 5.889533
249 2 28.418165 9.429453 4.344422
250 3 28.418165 9.429453 7.434644
251 1 27.601531 11.032443 5.889533
252 2 31.194655 10.843853 4.344422
253 3 31.194655 10.843853 7.434644
254 1 30.378036 12.446869 5.889533
255 1 33.154541 13.861294 5.889533
256 1 19.108752 3.677481 5.889533
257 2 22.701876 3.488891 4.344422
258 3 22.701876 3.488891 7.434644
259 1 21.885257 5.091907 5.889533
260 2 25.478351 4.903317 4.344422
261 3 25.478351 4.903317 7.434644
262 1 24.661747 6.506307 5.889533
263 2 28.254841 6.317717 4.344422
264 3 28.254841 6.317717 7.434644
265 1 27.438222 7.920732 5.889533
266 2 31.031316 7.732142 4.344422
267 3 31.031316 7.732142 7.434644
268 1 30.214727 9.335158 5.889533
269 1 24.498408 3.394596 5.889533
270 2 28.091502 3.206006 4.344422
271 3 28.091502 3.206006 7.434644
272 1 27.274913 4.809022 5.889533
273 1 30.051373 6.223421 5.889533
274 5 13.882421 27.251088 10.244393
275 6 13.882421 27.251088 13.334646
276 5 11.432593 22.442092 10.244393
277 6 11.432593 22.442092 13.334646
278 4 12.249197 24.045082 11.789535
279 5 14.045730 24.139377 10.244393
280 6 14.045730 24.139377 13.334646
281 4 14.862349 25.742393 11.789535
282 5 16.658911 25.836688 10.244393
283 6 16.658911 25.836688 13.334646
284 4 17.475530 27.439704 11.789535
285 5 19.272092 27.533999 10.244393
286 6 19.272092 27.533999 13.334646
287 5 6.369570 15.935760 10.244393
288 6 6.369570 15.935760 13.334646
289 4 7.186189 17.538775 11.789535
290 5 8.982751 17.633070 10.244393
291 6 8.982751 17.633070 13.334646
292 4 9.799355 19.236060 11.789535
293 5 11.595887 19.330356 10.244393
294 6 11.595887 19.330356 13.334646
295 4 12.412536 20.933371 11.789535
296 5 14.209068 21.027666 10.244393
297 6 14.209068 21.027666 13.334646
298 4 15.025687 22.630682 11.789535
299 5 16.822249 22.724977 10.244393
300 6 16.822249 22.724977 13.334646
