Superlattice vectors (celldm1_l units):
-0.50000000000 11.25833020000 0.00000000000
-10.00000000000 5.19615240000 0.00000000000
Layer 1 points (Angstrom):
S -31.48621000000 14.54285738822 7.54817153884
S -31.48621000000 14.54285738822 4.41075018644
S -33.06052050000 17.26964314920 7.54817153884
S -33.06052050000 17.26964314920 4.41075018644
S -26.76327850000 11.81607162725 7.54817153884
S -26.76327850000 11.81607162725 4.41075018644
S -28.33758900000 14.54285738822 7.54817153884
S -28.33758900000 14.54285738822 4.41075018644
Mo -29.91189950000 13.63392880487 5.97946086264
S -29.91189950000 17.26964314920 7.54817153884
S -29.91189950000 17.26964314920 4.41075018644
Mo -31.48621000000 16.36071456584 5.97946086264
S -31.48621000000 19.99642891017 7.54817153884
S -31.48621000000 19.99642891017 4.41075018644
Mo -33.06052050000 19.08750032681 5.97946086264
S -33.06052050000 22.72321467114 7.54817153884
S -33.06052050000 22.72321467114 4.41075018644
S -22.04034700000 9.08928586628 7.54817153884
S -22.04034700000 9.08928586628 4.41075018644
S -23.61465750000 11.81607162725 7.54817153884
S -23.61465750000 11.81607162725 4.41075018644
Mo -25.18896800000 10.90714304389 5.97946086264
S -25.18896800000 14.54285738822 7.54817153884
S -25.18896800000 14.54285738822 4.41075018644
Mo -26.76327850000 13.63392880487 5.97946086264
S -26.76327850000 17.26964314920 7.54817153884
S -26.76327850000 17.26964314920 4.41075018644
Mo -28.33758900000 16.36071456584 5.97946086264
S -28.33758900000 19.99642891017 7.54817153884
S -28.33758900000 19.99642891017 4.41075018644
Mo -29.91189950000 19.08750032681 5.97946086264
S -29.91189950000 22.72321467114 7.54817153884
S -29.91189950000 22.72321467114 4.41075018644
Mo -31.48621000000 21.81428608779 5.97946086264
S -31.48621000000 25.45000043212 7.54817153884
S -31.48621000000 25.45000043212 4.41075018644
Mo -33.06052050000 24.54107184876 5.97946086264
S -33.06052050000 28.17678619309 7.54817153884
S -33.06052050000 28.17678619309 4.41075018644
Mo -34.63483100000 27.26785760973 5.97946086264
S -34.63483100000 30.90357195406 7.54817153884
S -34.63483100000 30.90357195406 4.41075018644
S -17.31741550000 6.36250010530 7.54817153884
S -17.31741550000 6.36250010530 4.41075018644
S -18.89172600000 9.08928586628 7.54817153884
S -18.89172600000 9.08928586628 4.41075018644
Mo -20.46603650000 8.18035728292 5.97946086264
S -20.46603650000 11.81607162725 7.54817153884
S -20.46603650000 11.81607162725 4.41075018644
Mo -22.04034700000 10.90714304389 5.97946086264
S -22.04034700000 14.54285738822 7.54817153884
S -22.04034700000 14.54285738822 4.41075018644
Mo -23.61465750000 13.63392880487 5.97946086264
S -23.61465750000 17.26964314920 7.54817153884
S -23.61465750000 17.26964314920 4.41075018644
Mo -25.18896800000 16.36071456584 5.97946086264
S -25.18896800000 19.99642891017 7.54817153884
S -25.18896800000 19.99642891017 4.41075018644
Mo -26.76327850000 19.08750032681 5.97946086264
S -26.76327850000 22.72321467114 7.54817153884
S -26.76327850000 22.72321467114 4.41075018644
Mo -28.33758900000 21.81428608779 5.97946086264
S -28.33758900000 25.45000043212 7.54817153884
S -28.33758900000 25.45000043212 4.41075018644
Mo -29.91189950000 24.54107184876 5.97946086264
S -29.91189950000 28.17678619309 7.54817153884
S -29.91189950000 28.17678619309 4.41075018644
Mo -31.48621000000 27.26785760973 5.97946086264
S -31.48621000000 30.90357195406 7.54817153884
S -31.48621000000 30.90357195406 4.41075018644
Mo -33.06052050000 29.99464337071 5.97946086264
S -33.06052050000 33.63035771504 7.54817153884
S -33.06052050000 33.63035771504 4.41075018644
Mo -34.63483100000 32.72142913168 5.97946086264
S -34.63483100000 36.35714347601 7.54817153884
S -34.63483100000 36.35714347601 4.41075018644
S -12.59448400000 3.63571434433 7.54817153884
S -12.59448400000 3.63571434433 4.41075018644
S -14.16879450000 6.36250010530 7.54817153884
S -14.16879450000 6.36250010530 4.41075018644
Mo -15.74310500000 5.45357152195 5.97946086264
S -15.74310500000 9.08928586628 7.54817153884
S -15.74310500000 9.08928586628 4.41075018644
Mo -17.31741550000 8.18035728292 5.97946086264
S -17.31741550000 11.81607162725 7.54817153884
S -17.31741550000 11.81607162725 4.41075018644
Mo -18.89172600000 10.90714304389 5.97946086264
S -18.89172600000 14.54285738822 7.54817153884
S -18.89172600000 14.54285738822 4.41075018644
Mo -20.46603650000 13.63392880487 5.97946086264
S -20.46603650000 17.26964314920 7.54817153884
S -20.46603650000 17.26964314920 4.41075018644
Mo -22.04034700000 16.36071456584 5.97946086264
S -22.04034700000 19.99642891017 7.54817153884
S -22.04034700000 19.99642891017 4.41075018644
Mo -23.61465750000 19.08750032681 5.97946086264
S -23.61465750000 22.72321467114 7.54817153884
S -23.61465750000 22.72321467114 4.41075018644
Mo -25.18896800000 21.81428608779 5.97946086264
S -25.18896800000 25.45000043212 7.54817153884
S -25.18896800000 25.45000043212 4.41075018644
Mo -26.76327850000 24.54107184876 5.97946086264
S -26.76327850000 28.17678619309 7.54817153884
S -26.76327850000 28.17678619309 4.41075018644
Mo -28.33758900000 27.26785760973 5.97946086264
S -28.33758900000 30.90357195406 7.54817153884
S -28.33758900000 30.90357195406 4.41075018644
Mo -29.91189950000 29.99464337071 5.97946086264
S -29.91189950000 33.63035771504 7.54817153884
S -29.91189950000 33.63035771504 4.41075018644
Mo -31.48621000000 32.72142913168 5.97946086264
S -31.48621000000 36.35714347601 7.54817153884
S -31.48621000000 36.35714347601 4.41075018644
Mo -33.06052050000 35.44821489265 5.97946086264
S -33.06052050000 39.08392923698 7.54817153884
S -33.06052050000 39.08392923698 4.41075018644
Mo -34.63483100000 38.17500065363 5.97946086264
S -34.63483100000 41.81071499796 7.54817153884
S -34.63483100000 41.81071499796 4.41075018644
S -9.44586300000 3.63571434433 7.54817153884
S -9.44586300000 3.63571434433 4.41075018644
Mo -11.02017350000 2.72678576097 5.97946086264
S -11.02017350000 6.36250010530 7.54817153884
S -11.02017350000 6.36250010530 4.41075018644
Mo -12.59448400000 5.45357152195 5.97946086264
S -12.59448400000 9.08928586628 7.54817153884
S -12.59448400000 9.08928586628 4.41075018644
Mo -14.16879450000 8.18035728292 5.97946086264
S -14.16879450000 11.81607162725 7.54817153884
S -14.16879450000 11.81607162725 4.41075018644
Mo -15.74310500000 10.90714304389 5.97946086264
S -15.74310500000 14.54285738822 7.54817153884
S -15.74310500000 14.54285738822 4.41075018644
Mo -17.31741550000 13.63392880487 5.97946086264
S -17.31741550000 17.26964314920 7.54817153884
S -17.31741550000 17.26964314920 4.41075018644
Mo -18.89172600000 16.36071456584 5.97946086264
S -18.89172600000 19.99642891017 7.54817153884
S -18.89172600000 19.99642891017 4.41075018644
Mo -20.46603650000 19.08750032681 5.97946086264
S -20.46603650000 22.72321467114 7.54817153884
S -20.46603650000 22.72321467114 4.41075018644
Mo -22.04034700000 21.81428608779 5.97946086264
S -22.04034700000 25.45000043212 7.54817153884
S -22.04034700000 25.45000043212 4.41075018644
Mo -23.61465750000 24.54107184876 5.97946086264
S -23.61465750000 28.17678619309 7.54817153884
S -23.61465750000 28.17678619309 4.41075018644
Mo -25.18896800000 27.26785760973 5.97946086264
S -25.18896800000 30.90357195406 7.54817153884
S -25.18896800000 30.90357195406 4.41075018644
Mo -26.76327850000 29.99464337071 5.97946086264
S -26.76327850000 33.63035771504 7.54817153884
S -26.76327850000 33.63035771504 4.41075018644
Mo -28.33758900000 32.72142913168 5.97946086264
S -28.33758900000 36.35714347601 7.54817153884
S -28.33758900000 36.35714347601 4.41075018644
