
 366 atoms
 6 atom types

 0.0000000000 24.3367371331 xlo xhi
 0.0000000000 21.0762325957 ylo yhi
 0.0000000000 100.0000000000 zlo zhi
 12.1683685783 0.0000000000  0.0000000000 xy xz yz

 Masses 
 
1 95.9400000000 
2 32.0660000000 
3 32.0660000000 
4 95.9400000000 
5 32.0660000000 
6 32.0660000000 

 Atoms 
 
1 2 10.3730358264 21.1914039196 4.3444081100
2 3 10.3730358264 21.1914039196 7.4346395203
3 2 13.1657762413 22.5734520010 4.3444081100
4 3 13.1657762413 22.5734520010 7.4346395203
5 2 7.3808139533 16.6997476535 4.3444081100
6 3 7.3808139533 16.6997476535 7.4346395203
7 2 10.1735543694 18.0817957370 4.3444081100
8 3 10.1735543694 18.0817957370 7.4346395203
9 1 9.3756285407 19.6941851635 5.8895238136
10 2 12.9662947819 19.4638438184 4.3444081100
11 3 12.9662947819 19.4638438184 7.4346395203
12 1 12.1683689543 21.0762332470 5.8895238136
13 2 15.7590351968 20.8458918997 4.3444081100
14 3 15.7590351968 20.8458918997 7.4346395203
15 1 14.9611093668 22.4582813284 5.8895238136
16 2 18.5517756092 22.2279399811 4.3444081100
17 3 18.5517756092 22.2279399811 7.4346395203
18 2 21.3445160216 23.6099880625 4.3444081100
19 3 21.3445160216 23.6099880625 7.4346395203
20 2 4.3885920814 12.2080913895 4.3444081100
21 3 4.3885920814 12.2080913895 7.4346395203
22 2 7.1813324939 13.5901394709 4.3444081100
23 3 7.1813324939 13.5901394709 7.4346395203
24 1 6.3834066664 15.2025288995 5.8895238136
25 2 9.9740729088 14.9721875523 4.3444081100
26 3 9.9740729088 14.9721875523 7.4346395203
27 1 9.1761470812 16.5845769809 5.8895238136
28 2 12.7668133212 16.3542356336 4.3444081100
29 3 12.7668133212 16.3542356336 7.4346395203
30 1 11.9688874937 17.9666250623 5.8895238136
31 2 15.5595537361 17.7362837150 4.3444081100
32 3 15.5595537361 17.7362837150 7.4346395203
33 1 14.7616279086 19.3486731437 5.8895238136
34 2 18.3522941485 19.1183317964 4.3444081100
35 3 18.3522941485 19.1183317964 7.4346395203
36 1 17.5543683210 20.7307212251 5.8895238136
37 2 21.1450345646 20.5003798799 4.3444081100
38 3 21.1450345646 20.5003798799 7.4346395203
39 1 20.3471087334 22.1127693065 5.8895238136
40 2 23.9377749771 21.8824279613 4.3444081100
41 3 23.9377749771 21.8824279613 7.4346395203
42 1 23.1398491495 23.4948173899 5.8895238136
43 2 26.7305153895 23.2644760427 4.3444081100
44 3 26.7305153895 23.2644760427 7.4346395203
45 2 1.3963702083 7.7164351234 4.3444081100
46 3 1.3963702083 7.7164351234 7.4346395203
47 2 4.1891106208 9.0984832048 4.3444081100
48 3 4.1891106208 9.0984832048 7.4346395203
49 1 3.3911847932 10.7108726334 5.8895238136
50 2 6.9818510332 10.4805312862 4.3444081100
51 3 6.9818510332 10.4805312862 7.4346395203
52 1 6.1839252057 12.0929207148 5.8895238136
53 2 9.7745914481 11.8625793675 4.3444081100
54 3 9.7745914481 11.8625793675 7.4346395203
55 1 8.9766656206 13.4749687962 5.8895238136
56 2 12.5673318618 13.2446274510 4.3444081100
57 3 12.5673318618 13.2446274510 7.4346395203
58 1 11.7694060330 14.8570168776 5.8895238136
59 2 15.3600722766 14.6266755324 4.3444081100
60 3 15.3600722766 14.6266755324 7.4346395203
61 1 14.5621464491 16.2390649611 5.8895238136
62 2 18.1528126891 16.0087236138 4.3444081100
63 3 18.1528126891 16.0087236138 7.4346395203
64 1 17.3548868615 17.6211130425 5.8895238136
65 2 20.9455531040 17.3907716952 4.3444081100
66 3 20.9455531040 17.3907716952 7.4346395203
67 1 20.1476272764 19.0031611239 5.8895238136
68 2 23.7382935164 18.7728197766 4.3444081100
69 3 23.7382935164 18.7728197766 7.4346395203
70 1 22.9403676889 20.3852092052 5.8895238136
71 2 26.5310339313 20.1548678580 4.3444081100
72 3 26.5310339313 20.1548678580 7.4346395203
73 1 25.7331081037 21.7672572866 5.8895238136
74 2 29.3237743437 21.5369159394 4.3444081100
