
 244 atoms
 2 atom types

 0.0000000000 19.2132153783 xlo xhi
 0.0000000000 16.6391323486 ylo yhi
 0.0000000000 100.0000000000 zlo zhi
 9.6066081349 0.0000000000  0.0000000000 xy xz yz

 Masses 
 
1 12.0110000000 
2 12.0110000000 

 Atoms 
 
1 1 8.1892384794 16.7300564048 0.0000000000
2 1 10.3940340559 17.8211470108 0.0000000000
3 1 5.8269585482 13.1840118109 0.0000000000
4 1 8.0317531246 14.2751024818 0.0000000000
5 1 7.4018115027 15.5480415612 0.0000000000
6 1 10.2365486991 15.3661930878 0.0000000000
7 1 9.6066070772 16.6391321672 0.0000000000
8 1 12.4413432774 16.4572837587 0.0000000000
9 1 11.8114016555 17.7302228381 0.0000000000
10 1 14.6461388519 17.5483743647 0.0000000000
11 1 16.8509334273 18.6394650340 0.0000000000
12 1 3.4646776188 9.6379672818 0.0000000000
13 1 5.6694731933 10.7290578879 0.0000000000
14 1 5.0395315714 12.0019969673 0.0000000000
15 1 7.8742677697 11.8201485588 0.0000000000
16 1 7.2443261478 13.0930876382 0.0000000000
17 1 10.0790633442 12.9112391648 0.0000000000
18 1 9.4491217223 14.1841782442 0.0000000000
19 1 12.2838579225 14.0023298357 0.0000000000
20 1 11.6539163006 15.2752689151 0.0000000000
21 1 14.4886534970 15.0934204417 0.0000000000
22 1 13.8587118751 16.3663595211 0.0000000000
23 1 16.6934480734 16.1845111126 0.0000000000
24 1 16.0635064515 17.4574501921 0.0000000000
25 1 18.8982436479 17.2756017186 0.0000000000
26 1 18.2683020260 18.5485407981 0.0000000000
27 1 21.1030382253 18.3666923879 0.0000000000
28 1 1.1023976856 6.0919226879 0.0000000000
29 1 3.3071922639 7.1830133588 0.0000000000
30 1 2.6772506420 8.4559524383 0.0000000000
31 1 5.5119878384 8.2741039648 0.0000000000
32 1 4.8820462175 9.5470430460 0.0000000000
33 1 7.7167824148 9.3651946358 0.0000000000
34 1 7.0868407929 10.6381337152 0.0000000000
35 1 9.9215779893 10.4562852418 0.0000000000
36 1 9.2916363674 11.7292243212 0.0000000000
37 1 12.1263725676 11.5473759127 0.0000000000
38 1 11.4964309457 12.8203149921 0.0000000000
39 1 14.3311681421 12.6384665187 0.0000000000
40 1 13.7012265202 13.9114055981 0.0000000000
41 1 16.5359627185 13.7295571896 0.0000000000
42 1 15.9060210966 15.0024962690 0.0000000000
43 1 18.7407582931 14.8206477956 0.0000000000
44 1 18.1108166711 16.0935868751 0.0000000000
45 1 20.9455528714 15.9117384665 0.0000000000
46 1 20.3156112495 17.1846775460 0.0000000000
47 1 23.1503484459 17.0028290725 0.0000000000
48 1 22.5204068240 18.2757681520 0.0000000000
49 1 25.3551430213 18.0939197418 0.0000000000
50 1 0.9449123317 3.6369687666 0.0000000000
51 1 3.1497069090 4.7280594358 0.0000000000
52 1 2.5197652871 6.0009985153 0.0000000000
53 1 5.3545024835 5.8191500418 0.0000000000
54 1 4.7245608626 7.0920891229 0.0000000000
55 1 7.5592970599 6.9102407127 0.0000000000
56 1 6.9293554380 8.1831797922 0.0000000000
57 1 9.7640926344 8.0013313188 0.0000000000
58 1 9.1341510125 9.2742703982 0.0000000000
59 1 11.9688872127 9.0924219897 0.0000000000
60 1 11.3389455908 10.3653610691 0.0000000000
61 1 14.1736827873 10.1835125957 0.0000000000
62 1 13.5437411654 11.4564516751 0.0000000000
63 1 16.3784773637 11.2746032666 0.0000000000
64 1 15.7485357417 12.5475423460 0.0000000000
65 1 18.5832729382 12.3656938726 0.0000000000
66 1 17.9533313163 13.6386329520 0.0000000000
67 1 20.7880675146 13.4567845435 0.0000000000
68 1 20.1581258946 14.7297236229 0.0000000000
69 1 22.9928630910 14.5478751495 0.0000000000
70 1 22.3629214691 15.8208142290 0.0000000000
71 1 25.1976576674 15.6389658204 0.0000000000
72 1 24.5677160455 16.9119048999 0.0000000000
73 1 26.7725116200 18.0029955059 0.0000000000
74 1 0.1574853549 2.4549539230 0.0000000000
75 1 2.9922215522 2.2731055128 0.0000000000
76 1 2.3622799332 3.5460445939 0.0000000000
77 1 5.1970171296 3.3641961205 0.0000000000
78 1 4.5670755077 4.6371351999 0.0000000000
79 1 7.4018117050 4.4552867897 0.0000000000
80 1 6.7718700831 5.7282258692 0.0000000000
81 1 9.6066072796 5.5463773957 0.0000000000
82 1 8.9766656586 6.8193164769 0.0000000000
83 1 11.8114018559 6.6374680666 0.0000000000
84 1 11.1814602340 7.9104071461 0.0000000000
85 1 14.0161974305 7.7285586727 0.0000000000
86 1 13.3862558105 9.0014977521 0.0000000000
87 1 16.2209920088 8.8196493436 0.0000000000
88 1 15.5910503869 10.0925884230 0.0000000000
89 1 18.4257875833 9.9107399496 0.0000000000
90 1 17.7958459614 11.1836790290 0.0000000000
91 1 20.6305821597 11.0018306205 0.0000000000
92 1 20.0006405378 12.2747696999 0.0000000000
93 1 22.8353777342 12.0929212265 0.0000000000
94 1 22.2054361142 13.3658603059 0.0000000000
95 1 24.4102306906 14.4569509768 0.0000000000
96 1 4.4095901509 2.1821812769 0.0000000000
97 1 6.6143847292 3.2732719478 0.0000000000
98 1 9.4491219256 3.0914234744 0.0000000000
99 1 8.8191803037 4.3643625538 0.0000000000
100 1 11.6539165011 4.1825141436 0.0000000000
101 1 11.0239748792 5.4554532231 0.0000000000
102 1 13.8587120756 5.2736047496 0.0000000000
103 1 13.2287704546 6.5465438308 0.0000000000
104 1 16.0635066539 6.3646954205 0.0000000000
105 1 15.4335650320 7.6376345000 0.0000000000
106 1 18.2683022284 7.4557860266 0.0000000000
107 1 17.6383606065 8.7287251060 0.0000000000
108 1 20.4730968048 8.5468766975 0.0000000000
109 1 19.8431551829 9.8198157769 0.0000000000
110 1 22.0479507574 10.9109063829 0.0000000000
111 1 10.8664895243 3.0004993001 0.0000000000
112 1 13.7012267207 2.8186508266 0.0000000000
113 1 13.0712850998 4.0915899077 0.0000000000
114 1 15.9060212990 3.9097414975 0.0000000000
115 1 15.2760796771 5.1826805770 0.0000000000
116 1 18.1108168735 5.0008321035 0.0000000000
117 1 17.4808752526 6.2737711847 0.0000000000
118 1 19.6856698280 7.3648618539 0.0000000000
119 1 15.1185943222 2.7277266540 0.0000000000
120 1 17.9533315187 2.5458781805 0.0000000000
121 1 17.3233898977 3.8188172616 0.0000000000
122 1 19.5281844731 4.9099079309 0.0000000000
123 2 8.1892388531 16.5482083523 3.2999999993
124 2 10.2365488489 17.9120714813 3.2999999993
125 2 4.2521045372 11.3655272146 3.2999999993
126 2 6.2994145349 12.7293903436 3.2999999993
127 2 8.3467245971 14.0932544726 3.2999999993
128 2 7.5592970813 15.2752690383 3.2999999993
129 2 10.3940335948 15.4571176664 3.2999999993
130 2 9.6066070772 16.6391321672 3.2999999993
131 2 12.4413435926 16.8209807954 3.2999999993
132 2 11.6539170759 18.0029952979 3.2999999993
133 2 14.4886535894 18.1848439261 3.2999999993
134 2 2.3622802824 7.5467102042 3.2999999993
135 2 4.4095902812 8.9105733349 3.2999999993
136 2 3.6221627654 10.0925879005 3.2999999993
137 2 6.4568992809 10.2744365287 3.2999999993
138 2 5.6694728266 11.4564520279 3.2999999993
139 2 8.5042092767 11.6382996577 3.2999999993
140 2 7.7167828244 12.8203151568 3.2999999993
141 2 10.5515193389 13.0021637867 3.2999999993
142 2 9.7640928212 14.1841782875 3.2999999993
143 2 12.5988293347 14.3660269157 3.2999999993
144 2 11.8114018209 15.5480414814 3.2999999993
145 2 14.6461383344 15.7298901095 3.2999999993
146 2 13.8587118167 16.9119046103 3.2999999993
147 2 16.6934483322 17.0937532385 3.2999999993
148 2 15.9060218155 18.2757677410 3.2999999993
149 2 18.7407583290 18.4576163692 3.2999999993
150 2 0.4724560287 3.7278931955 3.2999999993
151 2 2.5197660265 5.0917563245 3.2999999993
152 2 1.7323385107 6.2737708901 3.2999999993
153 2 4.5670750261 6.4556195183 3.2999999993
154 2 3.7796485085 7.6376340191 3.2999999993
155 2 6.6143850230 7.8194826490 3.2999999993
156 2 5.8269585706 9.0014981481 3.2999999993
157 2 8.6616950207 9.1833457780 3.2999999993
158 2 7.8742675684 10.3653613420 3.2999999993
159 2 10.7090050800 10.5472099053 3.2999999993
160 2 9.9215775661 11.7292244710 3.2999999993
161 2 12.7563140797 11.9110730991 3.2999999993
162 2 11.9688875630 13.0930876016 3.2999999993
163 2 14.8036240784 13.2749362298 3.2999999993
164 2 14.0161975608 14.4569507306 3.2999999993
165 2 16.8509340743 14.6387993588 3.2999999993
166 2 16.0635065604 15.8208139245 3.2999999993
167 2 18.8982430739 16.0026625526 3.2999999993
168 2 18.1108165572 17.1846770551 3.2999999993
169 2 20.9455530708 17.3665256833 3.2999999993
170 2 20.1581266184 18.5485411824 3.2999999993
171 2 22.9928630685 18.7303888123 3.2999999993
172 2 -0.1574857440 2.4549538798 3.2999999993
173 2 2.6772507714 2.6368025079 3.2999999993
174 2 1.8898242547 3.8188170104 3.2999999993
175 2 4.7245607682 4.0006656386 3.2999999993
176 2 3.9371342506 5.1826801394 3.2999999993
177 2 6.7718707660 5.3645287676 3.2999999993
178 2 5.9844433156 6.5465443316 3.2999999993
179 2 8.8191797638 6.7283919614 3.2999999993
180 2 8.0317533114 7.9104074606 3.2999999993
181 2 10.8664897625 8.0922550921 3.2999999993
182 2 10.0790633083 9.2742705912 3.2999999993
183 2 12.9137998237 9.4561192194 3.2999999993
184 2 12.1263733060 10.6381337202 3.2999999993
185 2 14.9611098205 10.8199823500 3.2999999993
186 2 14.1736823057 12.0019969141 3.2999999993
187 2 17.0084188202 12.1838455439 3.2999999993
188 2 16.2209923025 13.3658600447 3.2999999993
189 2 19.0557288160 13.5477086729 3.2999999993
190 2 18.2683023003 14.7297231737 3.2999999993
191 2 21.1030388148 14.9115718035 3.2999999993
192 2 20.3156113634 16.0935873659 3.2999999993
193 2 23.1503478145 16.2754349974 3.2999999993
194 2 22.3629213602 17.4574504966 3.2999999993
195 2 25.1976578103 17.6392981264 3.2999999993
196 2 4.0946189955 2.7277263229 3.2999999993
197 2 6.9293555119 2.9095749527 3.2999999993
198 2 6.1419289943 4.0915894535 3.2999999993
199 2 8.9766655078 4.2734380817 3.2999999993
200 2 8.1892390555 5.4554535808 3.2999999993
201 2 11.0239755046 5.6373012123 3.2999999993
202 2 10.2365480532 6.8193167747 3.2999999993
203 2 13.0712845686 7.0011654029 3.2999999993
204 2 12.2838580519 8.1831799053 3.2999999993
205 2 15.1185945655 8.3650285335 3.2999999993
206 2 14.3311680478 9.5470430343 3.2999999993
207 2 17.1659045633 9.7288916625 3.2999999993
208 2 16.3784780466 10.9109061650 3.2999999993
209 2 19.2132145601 11.0927547931 3.2999999993
210 2 18.4257870443 12.2747693588 3.2999999993
211 2 21.2605235597 12.4566179870 3.2999999993
212 2 20.4730970421 13.6386324878 3.2999999993
213 2 23.3078335556 13.8204811160 3.2999999993
214 2 22.5204071033 15.0024966151 3.2999999993
215 2 25.3551435543 15.1843442466 3.2999999993
216 2 24.5677161029 16.3663598090 3.2999999993
217 2 26.6150260997 17.7302229396 3.2999999993
218 2 8.3467237985 3.0004997643 3.2999999993
219 2 11.1814602496 3.1823473958 3.2999999993
220 2 10.3940337972 4.3643628949 3.2999999993
221 2 13.2287702474 4.5462105248 3.2999999993
222 2 12.4413437940 5.7282260256 3.2999999993
223 2 15.2760803095 5.9100746538 3.2999999993
224 2 14.4886527927 7.0920892178 3.2999999993
225 2 17.3233893072 7.2739378476 3.2999999993
226 2 16.5359627915 8.4559523484 3.2999999993
227 2 19.3706993050 8.6378009766 3.2999999993
228 2 18.5832727874 9.8198154774 3.2999999993
229 2 21.4180093018 10.0016641073 3.2999999993
230 2 20.6305827842 11.1836786081 3.2999999993
231 2 22.6778918492 12.5475428003 3.2999999993
232 2 24.7252018450 13.9114059293 3.2999999993
233 2 12.5988285390 3.2732722091 3.2999999993
234 2 15.4335650544 3.4551208372 3.2999999993
235 2 14.6461385368 4.6371353380 3.2999999993
236 2 17.4808750503 4.8189839662 3.2999999993
237 2 16.6934485336 6.0009984687 3.2999999993
238 2 19.5281850471 6.1828470969 3.2999999993
239 2 18.7407575333 7.3648616626 3.2999999993
240 2 20.7880675291 8.7287247915 3.2999999993
241 2 14.8036242789 2.1821814583 3.2999999993
242 2 17.6383607943 2.3640300865 3.2999999993
243 2 16.8509332785 3.5460446522 3.2999999993
244 2 18.8982432773 4.9099077828 3.2999999993
