Superlattice vectors (celldm1 units):
C -3.690000 6.391267 0.000000
C -3.690000 9.231831 0.000000
C -4.920000 8.521690 0.000000
C -4.920000 11.362253 0.000000
C -6.150000 10.652112 0.000000
C -6.150000 13.492676 0.000000
C -7.380000 12.782535 0.000000
C -7.380000 15.623098 0.000000
C -8.610000 14.912957 0.000000
C -8.610000 17.753521 0.000000
C -9.840000 17.043380 0.000000
C -9.840000 19.883943 0.000000
C -11.070000 19.173802 0.000000
C -12.300000 21.304225 0.000000
C -3.690000 10.652112 0.000000
C -3.690000 13.492676 0.000000
C -4.920000 12.782535 0.000000
C -4.920000 15.623098 0.000000
C -6.150000 14.912957 0.000000
C -6.150000 17.753521 0.000000
C -7.380000 17.043380 0.000000
C -8.610000 19.173802 0.000000
C -3.690000 14.912957 0.000000
C -3.690000 17.753521 0.000000
C -4.920000 17.043380 0.000000
C -6.150000 19.173802 0.000000
Number of points in layer 1: 122
Layer 2 points (Angstrom):
C -17.038525 7.113050 3.300000
C -18.530656 9.068848 3.300000
C -11.614426 3.515779 3.300000
C -13.106557 5.471577 3.300000
C -14.598689 7.427375 3.300000
C -15.727869 6.565892 3.300000
C -16.090820 9.383172 3.300000
C -17.220000 8.521690 3.300000
C -17.582951 11.338970 3.300000
C -18.712131 10.477488 3.300000
C -19.075082 13.294768 3.300000
C -7.682459 1.874306 3.300000
C -9.174590 3.830104 3.300000
C -10.303770 2.968621 3.300000
C -10.666721 5.785901 3.300000
C -11.795902 4.924419 3.300000
C -12.158852 7.741699 3.300000
C -13.288033 6.880217 3.300000
C -13.650984 9.697497 3.300000
C -14.780164 8.836015 3.300000
C -15.143115 11.653295 3.300000
C -16.272295 10.791812 3.300000
C -16.635246 13.609092 3.300000
C -17.764426 12.747610 3.300000
C -18.127377 15.564890 3.300000
C -19.256557 14.703408 3.300000
C -19.619508 17.520688 3.300000
C -3.750492 0.232833 3.300000
C -5.242623 2.188631 3.300000
C -6.371803 1.327148 3.300000
C -6.734754 4.144428 3.300000
C -7.863934 3.282946 3.300000
C -8.226885 6.100226 3.300000
C -9.356066 5.238744 3.300000
C -9.719016 8.056024 3.300000
C -10.848197 7.194541 3.300000
C -11.211148 10.011822 3.300000
C -12.340328 9.150339 3.300000
C -12.703279 11.967619 3.300000
C -13.832459 11.106137 3.300000
C -14.195410 13.923417 3.300000
C -15.324590 13.061935 3.300000
C -15.687541 15.879215 3.300000
C -16.816721 15.017732 3.300000
C -17.179672 17.835012 3.300000
C -18.308852 16.973530 3.300000
C -18.671803 19.790810 3.300000
C -19.800984 18.929328 3.300000
C -20.163934 21.746608 3.300000
C -2.439836 -0.314325 3.300000
C -2.802787 2.502955 3.300000
C -3.931967 1.641473 3.300000
C -4.294918 4.458753 3.300000
C -5.424098 3.597271 3.300000
C -5.787049 6.414551 3.300000
C -6.916230 5.553068 3.300000
C -7.279180 8.370348 3.300000
C -8.408361 7.508866 3.300000
C -8.771311 10.326146 3.300000
C -9.900492 9.464664 3.300000
C -10.263443 12.281944 3.300000
C -11.392623 11.420462 3.300000
C -11.755574 14.237742 3.300000
C -12.884754 13.376259 3.300000
C -13.247705 16.193539 3.300000
C -14.376885 15.332057 3.300000
C -14.739836 18.149337 3.300000
C -15.869016 17.287855 3.300000
C -16.231967 20.105135 3.300000
C -17.361148 19.243652 3.300000
C -17.724098 22.060932 3.300000
C -18.853279 21.199450 3.300000
C -19.216229 24.016730 3.300000
C -2.984262 3.911595 3.300000
C -3.347213 6.728875 3.300000
C -4.476393 5.867393 3.300000
C -4.839344 8.684673 3.300000
C -5.968525 7.823191 3.300000
C -6.331475 10.640471 3.300000
C -7.460656 9.778988 3.300000
C -7.823607 12.596268 3.300000
C -8.952787 11.734786 3.300000
C -9.315738 14.552066 3.300000
C -10.444918 13.690584 3.300000
C -10.807869 16.507864 3.300000
C -11.937049 15.646382 3.300000
C -12.300000 18.463662 3.300000
C -13.429180 17.602179 3.300000
C -13.792131 20.419459 3.300000
C -14.921311 19.557977 3.300000
C -15.284262 22.375257 3.300000
C -16.413443 21.513775 3.300000
C -16.776393 24.331055 3.300000
C -17.905574 23.469572 3.300000
C -19.397705 25.425370 3.300000
C -3.528689 8.137515 3.300000
C -3.891639 10.954795 3.300000
C -5.020820 10.093313 3.300000
C -5.383770 12.910593 3.300000
C -6.512951 12.049111 3.300000
C -6.875902 14.866391 3.300000
C -8.005082 14.004908 3.300000
C -8.368033 16.822188 3.300000
C -9.497213 15.960706 3.300000
C -9.860164 18.777986 3.300000
C -10.989344 17.916504 3.300000
C -11.352295 20.733784 3.300000
C -12.481475 19.872302 3.300000
C -13.973607 21.828099 3.300000
C -15.465738 23.783897 3.300000
C -4.073115 12.363435 3.300000
C -4.436066 15.180715 3.300000
C -5.565246 14.319233 3.300000
C -5.928197 17.136513 3.300000
C -7.057377 16.275031 3.300000
C -7.420328 19.092311 3.300000
C -8.549508 18.230828 3.300000
C -10.041639 20.186626 3.300000
C -3.125410 14.633558 3.300000
C -3.488361 17.450838 3.300000
C -4.617541 16.589355 3.300000
C -6.109672 18.545153 3.300000
Number of points in layer 2: 122

Total number of atoms: 244
