Superlattice vectors (celldm1_l units):
0.00000000000 -16.69376693767 0.00000000000
-23.00000000000 0.00000000000 0.00000000000
Layer 1 points (Angstrom):
P -79.37189966790 -59.21916000000 0.60188965000
P -77.71139966790 -57.66684000000 0.60188965000
P -79.37189966790 -55.81884000000 -0.60188965000
P -77.71139966790 -56.90916000000 -0.60188965000
P -79.37189966790 -54.59916000000 0.60188965000
P -77.71139966790 -53.04684000000 0.60188965000
P -79.37189966790 -51.19884000000 -0.60188965000
P -77.71139966790 -52.28916000000 -0.60188965000
P -79.37189966790 -49.97916000000 0.60188965000
P -77.71139966790 -48.42684000000 0.60188965000
P -79.37189966790 -46.57884000000 -0.60188965000
P -77.71139966790 -47.66916000000 -0.60188965000
P -79.37189966790 -45.35916000000 0.60188965000
P -77.71139966790 -43.80684000000 0.60188965000
P -79.37189966790 -41.95884000000 -0.60188965000
P -77.71139966790 -43.04916000000 -0.60188965000
P -79.37189966790 -40.73916000000 0.60188965000
P -77.71139966790 -39.18684000000 0.60188965000
P -79.37189966790 -37.33884000000 -0.60188965000
P -77.71139966790 -38.42916000000 -0.60188965000
P -79.37189966790 -36.11916000000 0.60188965000
P -77.71139966790 -34.56684000000 0.60188965000
P -79.37189966790 -32.71884000000 -0.60188965000
P -77.71139966790 -33.80916000000 -0.60188965000
P -79.37189966790 -31.49916000000 0.60188965000
P -77.71139966790 -29.94684000000 0.60188965000
P -79.37189966790 -28.09884000000 -0.60188965000
P -77.71139966790 -29.18916000000 -0.60188965000
P -79.37189966790 -26.87916000000 0.60188965000
P -77.71139966790 -25.32684000000 0.60188965000
P -79.37189966790 -23.47884000000 -0.60188965000
P -77.71139966790 -24.56916000000 -0.60188965000
P -79.37189966790 -22.25916000000 0.60188965000
P -77.71139966790 -20.70684000000 0.60188965000
P -79.37189966790 -18.85884000000 -0.60188965000
P -77.71139966790 -19.94916000000 -0.60188965000
P -79.37189966790 -17.63916000000 0.60188965000
P -77.71139966790 -16.08684000000 0.60188965000
P -79.37189966790 -14.23884000000 -0.60188965000
P -77.71139966790 -15.32916000000 -0.60188965000
P -79.37189966790 -13.01916000000 0.60188965000
P -77.71139966790 -11.46684000000 0.60188965000
P -79.37189966790 -9.61884000000 -0.60188965000
P -77.71139966790 -10.70916000000 -0.60188965000
P -79.37189966790 -8.39916000000 0.60188965000
P -77.71139966790 -6.84684000000 0.60188965000
P -79.37189966790 -4.99884000000 -0.60188965000
P -77.71139966790 -6.08916000000 -0.60188965000
P -76.05089966790 -59.21916000000 0.60188965000
P -74.39039966790 -57.66684000000 0.60188965000
P -76.05089966790 -55.81884000000 -0.60188965000
P -74.39039966790 -56.90916000000 -0.60188965000
P -76.05089966790 -54.59916000000 0.60188965000
P -74.39039966790 -53.04684000000 0.60188965000
P -76.05089966790 -51.19884000000 -0.60188965000
P -74.39039966790 -52.28916000000 -0.60188965000
P -76.05089966790 -49.97916000000 0.60188965000
P -74.39039966790 -48.42684000000 0.60188965000
P -76.05089966790 -46.57884000000 -0.60188965000
P -74.39039966790 -47.66916000000 -0.60188965000
P -76.05089966790 -45.35916000000 0.60188965000
P -74.39039966790 -43.80684000000 0.60188965000
P -76.05089966790 -41.95884000000 -0.60188965000
P -74.39039966790 -43.04916000000 -0.60188965000
P -76.05089966790 -40.73916000000 0.60188965000
P -74.39039966790 -39.18684000000 0.60188965000
