Superlattice vectors (celldm1_l units):
8.00000000000 -1.73205080000 0.00000000000
2.50000000000 -7.79422860000 -0.00000000000
Layer 1 points (Angstrom):
S 7.87431980250 -26.36819570283 5.31045680000
S 7.87431980250 -26.36819570283 3.10314865000
S 6.29945584200 -23.64045132016 5.31045680000
S 6.29945584200 -23.64045132016 3.10314865000
S 4.72459188150 -20.91270693748 5.31045680000
S 4.72459188150 -20.91270693748 3.10314865000
S 3.14972792100 -18.18496255480 5.31045680000
S 3.14972792100 -18.18496255480 3.10314865000
S 11.02404772350 -26.36819570283 5.31045680000
S 11.02404772350 -26.36819570283 3.10314865000
Mo 9.44918376300 -27.27744382675 4.20680272500
S 9.44918376300 -23.64045132016 5.31045680000
S 9.44918376300 -23.64045132016 3.10314865000
Mo 7.87431980250 -24.54969944408 4.20680272500
S 7.87431980250 -20.91270693748 5.31045680000
S 7.87431980250 -20.91270693748 3.10314865000
Mo 6.29945584200 -21.82195506140 4.20680272500
S 6.29945584200 -18.18496255480 5.31045680000
S 6.29945584200 -18.18496255480 3.10314865000
Mo 4.72459188150 -19.09421067873 4.20680272500
S 4.72459188150 -15.45721817213 5.31045680000
S 4.72459188150 -15.45721817213 3.10314865000
Mo 3.14972792100 -16.36646629605 4.20680272500
S 3.14972792100 -12.72947378945 5.31045680000
S 3.14972792100 -12.72947378945 3.10314865000
Mo 1.57486396050 -13.63872191338 4.20680272500
S 1.57486396050 -10.00172940678 5.31045680000
S 1.57486396050 -10.00172940678 3.10314865000
S 0.00000000000 -7.27398502410 5.31045680000
S 0.00000000000 -7.27398502410 3.10314865000
S 14.17377564450 -26.36819570283 5.31045680000
S 14.17377564450 -26.36819570283 3.10314865000
Mo 12.59891168400 -27.27744382675 4.20680272500
S 12.59891168400 -23.64045132016 5.31045680000
S 12.59891168400 -23.64045132016 3.10314865000
Mo 11.02404772350 -24.54969944408 4.20680272500
S 11.02404772350 -20.91270693748 5.31045680000
S 11.02404772350 -20.91270693748 3.10314865000
Mo 9.44918376300 -21.82195506140 4.20680272500
S 9.44918376300 -18.18496255480 5.31045680000
S 9.44918376300 -18.18496255480 3.10314865000
Mo 7.87431980250 -19.09421067873 4.20680272500
S 7.87431980250 -15.45721817213 5.31045680000
S 7.87431980250 -15.45721817213 3.10314865000
Mo 6.29945584200 -16.36646629605 4.20680272500
S 6.29945584200 -12.72947378945 5.31045680000
S 6.29945584200 -12.72947378945 3.10314865000
Mo 4.72459188150 -13.63872191338 4.20680272500
S 4.72459188150 -10.00172940678 5.31045680000
S 4.72459188150 -10.00172940678 3.10314865000
Mo 3.14972792100 -10.91097753070 4.20680272500
S 3.14972792100 -7.27398502410 5.31045680000
S 3.14972792100 -7.27398502410 3.10314865000
Mo 1.57486396050 -8.18323314803 4.20680272500
S 1.57486396050 -4.54624064143 5.31045680000
S 1.57486396050 -4.54624064143 3.10314865000
Mo 0.00000000000 -5.45548876535 4.20680272500
Mo -1.57486396050 -2.72774438268 4.20680272500
S 18.89836752600 -29.09594008551 5.31045680000
S 18.89836752600 -29.09594008551 3.10314865000
S 17.32350356550 -26.36819570283 5.31045680000
S 17.32350356550 -26.36819570283 3.10314865000
Mo 15.74863960500 -27.27744382675 4.20680272500
S 15.74863960500 -23.64045132016 5.31045680000
S 15.74863960500 -23.64045132016 3.10314865000
Mo 14.17377564450 -24.54969944408 4.20680272500
S 14.17377564450 -20.91270693748 5.31045680000
S 14.17377564450 -20.91270693748 3.10314865000
Mo 12.59891168400 -21.82195506140 4.20680272500
S 12.59891168400 -18.18496255480 5.31045680000
S 12.59891168400 -18.18496255480 3.10314865000
Mo 11.02404772350 -19.09421067873 4.20680272500
S 11.02404772350 -15.45721817213 5.31045680000
S 11.02404772350 -15.45721817213 3.10314865000
Mo 9.44918376300 -16.36646629605 4.20680272500
S 9.44918376300 -12.72947378945 5.31045680000
S 9.44918376300 -12.72947378945 3.10314865000
Mo 7.87431980250 -13.63872191338 4.20680272500
S 7.87431980250 -10.00172940678 5.31045680000
S 7.87431980250 -10.00172940678 3.10314865000
Mo 6.29945584200 -10.91097753070 4.20680272500
S 6.29945584200 -7.27398502410 5.31045680000
S 6.29945584200 -7.27398502410 3.10314865000
Mo 4.72459188150 -8.18323314803 4.20680272500
S 4.72459188150 -4.54624064143 5.31045680000
S 4.72459188150 -4.54624064143 3.10314865000
Mo 3.14972792100 -5.45548876535 4.20680272500
S 22.04809544700 -29.09594008551 5.31045680000
S 22.04809544700 -29.09594008551 3.10314865000
Mo 20.47323148650 -30.00518820943 4.20680272500
S 20.47323148650 -26.36819570283 5.31045680000
S 20.47323148650 -26.36819570283 3.10314865000
Mo 18.89836752600 -27.27744382675 4.20680272500
S 18.89836752600 -23.64045132016 5.31045680000
S 18.89836752600 -23.64045132016 3.10314865000
Mo 17.32350356550 -24.54969944408 4.20680272500
S 17.32350356550 -20.91270693748 5.31045680000
S 17.32350356550 -20.91270693748 3.10314865000
Mo 15.74863960500 -21.82195506140 4.20680272500
S 15.74863960500 -18.18496255480 5.31045680000
S 15.74863960500 -18.18496255480 3.10314865000
Mo 14.17377564450 -19.09421067873 4.20680272500
S 14.17377564450 -15.45721817213 5.31045680000
S 14.17377564450 -15.45721817213 3.10314865000
Mo 12.59891168400 -16.36646629605 4.20680272500
S 12.59891168400 -12.72947378945 5.31045680000
S 12.59891168400 -12.72947378945 3.10314865000
Mo 11.02404772350 -13.63872191338 4.20680272500
S 11.02404772350 -10.00172940678 5.31045680000
S 11.02404772350 -10.00172940678 3.10314865000
Mo 9.44918376300 -10.91097753070 4.20680272500
